Entity,Code,Year,Coal,Oil,Gas,Nuclear,Hydropower,Wind,Solar,Other renewables
Japan,JPN,2013,11035.061,19986.664,9672.201,292.40924,1588.5394,102.78684,258.48608,567.06177
Japan,JPN,2014,10869.657,19004.193,9785.509,0,1630.837,100.074814,470.00232,579.1707
Japan,JPN,2015,10983.865,18348.129,9327.584,89.995,1705.9547,103.886894,687.03894,699.3955
Japan,JPN,2016,10973.467,17845.271,9155.197,349.3081,1569.3817,105.52864,856.0755,581.7194
Japan,JPN,2017,11143.642,17657.502,9206.845,572.02014,1559.116,122.409,1063.2546,585.44885
Japan,JPN,2018,10925.536,17081.826,9117.093,962.50555,1587.5868,144.40413,1199.9838,633.9854
Japan,JPN,2019,10754.539,16672.982,8533.842,1282.2922,1444.1163,145.64633,1317.3245,680.67365
Japan,JPN,2020,10061.016,14865.006,8244.162,840.6003,1531.3209,164.313,1484.1803,751.4834
Japan,JPN,2021,10896.52,15210.018,8173.9634,1199.8367,1560.5089,186.89035,1649.7869,865.149
Japan,JPN,2022,10924.409,15404.122,7963.0205,1017.6929,1471.6412,185.07478,1790.1241,945.766
Japan,JPN,2023,10131.873,15137.459,7365.9624,1519.071,1461.6229,195.26068,1889.7194,1055.6467
Japan,JPN,2024,10169.868,14406.841,7348.817,1673.3878,1565.8479,227.43718,1905.901,1146.8883
Kazakhstan,KAZ,1985,27664.9,15400.57,5628.6733,0,902.84174,0,0,0
Kazakhstan,KAZ,1986,28652.541,13828.413,6718.1973,0,816.7619,0,0,0
Kazakhstan,KAZ,1987,29293.635,13150.943,6905.5815,0,963.3584,0,0,0
Kazakhstan,KAZ,1988,30094.518,13005.742,7091.938,0,1157.2977,0,0,0
Kazakhstan,KAZ,1989,28358.924,13103.198,7231.4473,16.611774,1191.7144,0,0,0
Kazakhstan,KAZ,1990,26250.768,14942.663,7637.2393,0,1192.7853,0,0,0
Kazakhstan,KAZ,1991,25440.396,14966.323,7960.452,86.67862,1157.5009,0,0,0
Kazakhstan,KAZ,1992,25548.361,13938.362,8160.766,74.36794,1100.3655,0,0,0
Kazakhstan,KAZ,1993,23278.621,10802.492,7849.408,71.77563,1226.7609,0,0,0
Kazakhstan,KAZ,1994,23080.121,8583.932,5780.732,61.943172,1495.9844,0,0,0
Kazakhstan,KAZ,1995,18988.65,8547.672,6763.559,13.2075815,1383.199,0,0,0
Kazakhstan,KAZ,1996,17284.496,7365.193,5764.0894,14.956243,1240.4875,0,0,0
Kazakhstan,KAZ,1997,15183.068,7582.4893,4629.6465,52.032818,1125.2568,0,0,0
Kazakhstan,KAZ,1998,15328.333,6461.489,4705.505,15.690537,1090.1433,0,0,0
Kazakhstan,KAZ,1999,14368.884,5394.625,5393.8203,0,1102.0619,0,0,0
Kazakhstan,KAZ,2000,13383.82,5948.904,3083.6184,0,1349.5541,0,0,0
Kazakhstan,KAZ,2001,16650.959,5917.684,2627.9636,0,1433.2455,0,0,0
Kazakhstan,KAZ,2002,16782.023,6014.5225,2623.692,0,1555.5603,0,0,0
Kazakhstan,KAZ,2003,18422.92,6523.7593,2974.0671,0,1492.319,0,0,0
Kazakhstan,KAZ,2004,19510.977,6674.9844,3303.084,0,1377.5116,0,0,0
Kazakhstan,KAZ,2005,19580.979,6817.9434,3794.3938,0,1322.5227,0,0,0
Kazakhstan,KAZ,2006,20465.084,7774.669,4130.8594,0,1289.779,0,0,0
Kazakhstan,KAZ,2007,22275.914,8394.546,4992.617,0,1336.7892,0,0,0
Kazakhstan,KAZ,2008,23921.71,8276.958,5208.5054,0,1198.2402,0,0,0
Kazakhstan,KAZ,2009,21648.396,6562.492,4869.712,0,1086.375,0,0,0
Kazakhstan,KAZ,2010,23059.934,6717.778,5200.9785,0,1240.7748,0,0,0
Kazakhstan,KAZ,2011,24765.037,8841.624,5785.581,0,1196.7139,0.022315076,0,0
Kazakhstan,KAZ,2012,25439.867,9320.643,6202.1855,0,1137.3826,0.3968861,0.0031274327,0
Kazakhstan,KAZ,2013,24827.312,9273.74,6369.503,0,1126.1794,0.6626322,0.11470455,0
Kazakhstan,KAZ,2014,24175.588,9411.161,8323.604,0,1180.101,1.8945414,0.1769545,0
Kazakhstan,KAZ,2015,17584.764,8539.8125,7632.43,0,1297.6155,18.44011,6.463585,0.08225423
Kazakhstan,KAZ,2016,20215.553,8596.529,8176.2344,0,1589.9878,37.623974,12.095576,0.3165229
Kazakhstan,KAZ,2017,21827.207,8554.54,8967.245,0,1502.5502,45.540016,12.417683,0.35924566
Kazakhstan,KAZ,2018,22364.543,8990.453,8805.287,0,1363.342,50.626373,18.56056,0.40082714
Kazakhstan,KAZ,2019,20870.842,8927.705,10257.452,0,1287.7329,91.11768,50.41077,0.8080451
Kazakhstan,KAZ,2020,19468.447,7635.07,9062.755,0,1224.2498,130.37108,156.83517,1.0469216
Kazakhstan,KAZ,2021,19752.662,9274.533,10948.699,0,1148.7748,217.89989,203.22966,0.40587506
Kazakhstan,KAZ,2022,19552.594,8988.959,10622.485,0,1128.4149,283.51917,217.37048,0.4600944
Kazakhstan,KAZ,2023,20832.062,9131.372,9814.014,0,1055.8044,453.4379,224.61124,0.7913601
Kazakhstan,KAZ,2024,20182.123,9344.106,10071.488,0,1332.9369,581.83136,221.71768,0.26337883
Kuwait,KWT,1965,0,118884.19,33120.035,0,0,0,0,0
Kuwait,KWT,1966,0,105259.8,39486.758,0,0,0,0,0
Kuwait,KWT,1967,0,93348.28,40958.184,0,0,0,0,0
Kuwait,KWT,1968,0,82963.49,46123.746,0,0,0,0,0
Kuwait,KWT,1969,0,74093.77,47242.684,0,0,0,0,0
Kuwait,KWT,1970,0,66808.586,23916.785,0,0,0,0,0
Kuwait,KWT,1971,0,61461.2,23105.402,0,0,0,0,0
Kuwait,KWT,1972,0,62292.914,25670.99,0,0,0,0,0
Kuwait,KWT,1973,0,55435.297,27071.645,0,0,0,0,0
Kuwait,KWT,1974,0,47726.086,26815.998,0,0,0,0,0
Kuwait,KWT,1975,0,34839.273,27617.754,0,0,0,0,0
Kuwait,KWT,1976,0,38678.035,31142.336,0,0,0,0,0
Kuwait,KWT,1977,0,35067.37,31814.451,0,0,0,0,0
Kuwait,KWT,1978,0,35486.637,33461.71,0,0,0,0,0
Kuwait,KWT,1979,0,37472.336,41716.574,0,0,0,0,0
Kuwait,KWT,1980,0,30602.01,25700.945,0,0,0,0,0
Kuwait,KWT,1981,0,40551.742,28102.32,0,0,0,0,0
Kuwait,KWT,1982,0,43314.56,21000.14,0,0,0,0,0
Kuwait,KWT,1983,0,45692.19,21975.84,0,0,0,0,0
Kuwait,KWT,1984,0,46251.754,22833.076,0,0,0,0,0
Kuwait,KWT,1985,0,42578.79,21063.69,0,0,0,0,0
Kuwait,KWT,1986,0,42389.125,27596.68,0,0,0,0,0
Kuwait,KWT,1987,0,39993.145,22118.775,0,0,0,0,0
Kuwait,KWT,1988,0,37013.797,30439.758,0,0,0,0,0
Kuwait,KWT,1989,0,34963.395,34958.758,0,0,0,0,0
Kuwait,KWT,1990,0,30678.217,23625.486,0,0,0,0,0
Kuwait,KWT,1991,0,30613.146,3514.8657,0,0,0,0,0
Kuwait,KWT,1992,0,34731.73,15223.539,0,0,0,0,0
Kuwait,KWT,1993,0,29113.818,30792.543,0,0,0,0,0
Kuwait,KWT,1994,0,36181.54,34075.938,0,0,0,0,0
Kuwait,KWT,1995,0,37114.535,52417.516,0,0,0,0,0
Kuwait,KWT,1996,0,35053.273,51072.82,0,0,0,0,0
Kuwait,KWT,1997,0,37470.8,49261.844,0,0,0,0,0
Kuwait,KWT,1998,0,54665.06,48887.984,0,0,0,0,0
Kuwait,KWT,1999,0,60908.945,43439.203,0,0,0,0,0
Kuwait,KWT,2000,0.14829446,64951.53,46656.465,0,0,0,0,0
Kuwait,KWT,2001,0.37659705,64522.785,44942.375,0,0,0,0,0
Kuwait,KWT,2002,1.5919218,72875.16,40167.805,0,0,0,0,0
Kuwait,KWT,2003,0.51655537,86787.7,45026.13,0,0,0,0,0
Kuwait,KWT,2004,0.4566254,95647.83,47999.168,0,0,0,0,0
Kuwait,KWT,2005,0,100371.79,52239.875,0,0,0,0,0
Kuwait,KWT,2006,11.480141,89105.36,49855.35,0,0,0,0,0
Kuwait,KWT,2007,1.8423091,84808.26,42653.383,0,0,0,0,0
Kuwait,KWT,2008,2.9474986,84727.125,45503.695,0,0,0,0,0
Kuwait,KWT,2009,0,82883.586,42375.816,0,0,0,0,0
Kuwait,KWT,2010,15.189733,90107.03,47481.35,0,0,0,0,0
Kuwait,KWT,2011,50.26176,80175.29,50618.773,0,0,0,0,0
Kuwait,KWT,2012,226.53975,73935.836,52537.34,0,0,0,0,0
Kuwait,KWT,2013,908.36664,76315.055,50660.297,0,0,0,0.13269831,0
Kuwait,KWT,2014,690.97296,69830.22,48751.414,0,0,0,2.2753663,0
Kuwait,KWT,2015,547.5812,68673.984,53000.11,0,0,0,3.360593,0
Kuwait,KWT,2016,646.5447,62871.56,52822.277,0,0,0,30.631613,0
Kuwait,KWT,2017,471.62845,61283.766,50611.562,0,0,1.1793911,30.841078,0
Kuwait,KWT,2018,631.9372,61984.17,48925.13,0,0,1.1277314,30.617907,0
Kuwait,KWT,2019,496.93457,57798.363,41360.688,0,0,2.029366,32.618073,0
Kuwait,KWT,2020,126.34676,54502.83,40711.34,0,0,2.6749954,32.938515,0
Kuwait,KWT,2021,246.36115,61898.152,45309.67,0,0,19.791426,99.951225,0
Kuwait,KWT,2022,128.16096,54687.887,47194.727,0,0,18.758709,75.99847,0
Kuwait,KWT,2023,224.05888,53803.88,48969.812,0,0,17.662178,68.79429,0
Kuwait,KWT,2024,220.31418,56148.63,49944.266,0,0,17.366993,63.098194,0
Latvia,LVA,1985,3273.5957,26338.172,8182.639,0,3207.9636,0,0,0
Latvia,LVA,1986,4098.305,21990.406,8489.284,0,3206.2202,0,0,0
Latvia,LVA,1987,3715.1777,17697.736,8741.611,0,3912.881,0,0,0
Latvia,LVA,1988,3692.0454,15711.598,9320.485,0,3142.7957,0,0,0
Latvia,LVA,1989,3000.8523,15631.809,9276.454,0,3759.0662,0,0,0
Latvia,LVA,1990,3097.537,14807.6875,9655.763,0,4694.8394,0,0,0
Latvia,LVA,1991,2726.4675,14364.712,9332.156,0,3434.2969,0,0,0
Latvia,LVA,1992,2429.7803,11233.66,5400.1353,0,2678.0972,0,0,0
Latvia,LVA,1993,2264.9246,10268.66,3444.0854,0,3116.0098,0,0,0
Latvia,LVA,1994,1732.5726,9892.861,3502.2537,0,3641.2886,0,0,0
Latvia,LVA,1995,1250.0406,9036.705,4260.0806,0,3281.7793,0,0,0
Latvia,LVA,1996,1185.2827,9610.865,3948.6626,0,2102.0593,1.1301395,0,0
Latvia,LVA,1997,1069.6873,8623.496,3988.7102,0,3371.1492,2.283203,0,0
Latvia,LVA,1998,796.6557,8338.129,4554.929,0,4974.195,2.3050022,0,0
Latvia,LVA,1999,620.702,7833.1265,4397.9126,0,3203.2217,2.3237011,0,0
Latvia,LVA,2000,646.242,6519.652,5376.7905,0,3306.3755,5.8644476,0,0
Latvia,LVA,2001,610.7705,7679.2124,5662.36,0,3346.8633,3.5441544,0,4.009325
Latvia,LVA,2002,498.13574,7709.547,6526.8086,0,2920.6575,13.038649,0,13.52019
Latvia,LVA,2003,451.1803,7866.305,6555.4644,0,2697.4368,57.138996,0,32.765644
Latvia,LVA,2004,345.17413,8550.023,7314.878,0,3721.205,58.648777,0,52.447266
Latvia,LVA,2005,420.06985,9160.582,7183.2666,0,3991.835,56.408974,0,58.59932
Latvia,LVA,2006,454.39536,8705.081,7493.5327,0,3250.9133,55.426987,0,60.555496
Latvia,LVA,2007,566.4989,9513.77,7310.604,0,3302.755,64.049034,0,59.638107
Latvia,LVA,2008,570.55347,9430.193,7235.9233,0,3766.8772,70.27304,0,64.574715
Latvia,LVA,2009,464.12057,8701.823,6746.685,0,4235.903,58.81497,0,70.02657
Latvia,LVA,2010,604.32697,10024.136,8215.209,0,4369.5864,60.826622,0,98.31569
Latvia,LVA,2011,624.61365,9389.63,7369.3564,0,3630.8215,89.29281,0.251529,182.04414
Latvia,LVA,2012,524.2535,9504.198,7014.452,0,4686.8667,136.80585,0.25334415,442.3389
Latvia,LVA,2013,419.77066,9718.168,6985.642,0,3699.7295,151.19087,0.25410232,779.3079
Latvia,LVA,2014,349.35468,9823.451,6337.3394,0,2544.334,128.8755,0.25519902,1048.3774
Latvia,LVA,2015,275.40796,10445.337,6443.0293,0,2391.0088,188.15753,0.2559966,1215.0042
Latvia,LVA,2016,242.78908,10925.72,6733.06,0,3242.202,166.66122,0.4897276,1312.273
Latvia,LVA,2017,247.23465,11171.577,6158.6953,0,5637.576,193.04036,0.5662517,1497.0922
Latvia,LVA,2018,292.3922,10119.766,7115.4414,0,3137.9556,157.49081,1.6428148,1529.9496
Latvia,LVA,2019,249.00742,11660.509,6853.2104,0,2725.1777,199.12877,4.0563054,1513.9934
Latvia,LVA,2020,150.49617,10293.453,5645.031,0,3380.7793,229.6789,6.295188,1421.5278
Latvia,LVA,2021,118.736595,10860.45,6145.812,0,3537.0564,184.75066,8.878575,1428.2543
Latvia,LVA,2022,87.4212,10425.419,4308.344,0,3591.7651,248.41331,98.176445,1331.278
Latvia,LVA,2023,92.67135,10342.401,4075.1853,0,4916.477,350.81985,309.7604,1094.144
Latvia,LVA,2024,74.737686,9902.602,4365.478,0,4175.9365,362.04163,525.1031,895.25934
Libya,LBY,1965,,,,0,,,,
Libya,LBY,1966,,,,0,,,,
Libya,LBY,1967,,,,0,,,,
Libya,LBY,1968,,,,0,,,,
Libya,LBY,1969,,,,0,,,,
Libya,LBY,1970,,,,0,,,,
Libya,LBY,1971,,,,0,,,,
Libya,LBY,1972,,,,0,,,,
Libya,LBY,1973,,,,0,,,,
Libya,LBY,1974,,,,0,,,,
Libya,LBY,1975,,,,0,,,,
Libya,LBY,1976,,,,0,,,,
Libya,LBY,1977,,,,0,,,,
Libya,LBY,1978,,,,0,,,,
Libya,LBY,1979,,,,0,,,,
Libya,LBY,1980,,,,0,,,,
Libya,LBY,1981,,,,0,,,,
Libya,LBY,1982,,,,0,,,,
Libya,LBY,1983,,,,0,,,,
Libya,LBY,1984,,,,0,,,,
Libya,LBY,1985,,,,0,,,,
Libya,LBY,1986,,,,0,,,,
Libya,LBY,1987,,,,0,,,,
Libya,LBY,1988,,,,0,,,,
Libya,LBY,1989,,,,0,,,,
Libya,LBY,1990,,,,0,,,,
Libya,LBY,1991,,,,0,,,,
Libya,LBY,1992,,,,0,,,,
Libya,LBY,1993,,,,0,,,,
Libya,LBY,1994,,,,0,,,,
Libya,LBY,1995,,,,0,,,,
Libya,LBY,1996,,,,0,,,,
Libya,LBY,1997,,,,0,,,,
Libya,LBY,1998,,,,0,,,,
Libya,LBY,1999,,,,0,,,,
Libya,LBY,2000,,,,0,,,,
Libya,LBY,2001,,,,0,,,,
Libya,LBY,2002,,,,0,,,,
Libya,LBY,2003,,,,0,,,,
Libya,LBY,2004,,,,0,,,,
Libya,LBY,2005,,,,0,,,,
Libya,LBY,2006,,,,0,,,,
Libya,LBY,2007,,,,0,,,,
Libya,LBY,2008,,,,0,,,,
Libya,LBY,2009,,,,0,,,,
Libya,LBY,2010,,,,0,,,,
Libya,LBY,2011,,,,0,,,,
Libya,LBY,2012,,,,0,,,,
Libya,LBY,2013,,,,0,,,,
Libya,LBY,2014,,,,0,,,,
Libya,LBY,2015,,,,0,,,,
Libya,LBY,2016,,,,0,,,,
Libya,LBY,2017,,,,0,,,,
Libya,LBY,2018,,,,0,,,,
Libya,LBY,2019,,,,0,,,,
Libya,LBY,2020,,,,0,,,,
Libya,LBY,2021,,,,0,,,,
Libya,LBY,2022,,,,0,,,,
Libya,LBY,2023,,,,0,,,,
Libya,LBY,2024,,,,0,,,,
Lithuania,LTU,1985,2654.8733,28739.65,11450.702,7391.733,306.69662,0,0,0
Lithuania,LTU,1986,3062.856,23837.477,11374.774,7638.0215,297.18597,0,0,0
Lithuania,LTU,1987,2987.0967,25915.916,11770.584,7032.581,277.5128,0,0,0
Lithuania,LTU,1988,2974.1682,24612.123,12120.399,9690.12,290.80386,0,0,0
Lithuania,LTU,1989,2761.2012,25090.736,12781.203,12514.894,288.95853,0,0,0
Lithuania,LTU,1990,2509.1736,22415.104,14726.442,12804.786,311.23004,0,0,0
Lithuania,LTU,1991,2797.679,24487.184,15218.192,12757.907,253.65721,0,0,0
Lithuania,LTU,1992,1312.5438,14027.164,8703.112,10996.765,233.63805,0,0,0
Lithuania,LTU,1993,1169.2568,12433.742,4729.1694,9253.721,296.63235,0,0,0
Lithuania,LTU,1994,977.52136,11543.666,5509.058,5856.684,343.52728,0,0,0
Lithuania,LTU,1995,786.8685,10551.596,6505.614,9053.913,285.66315,0,0,0
Lithuania,LTU,1996,728.54675,11091.746,7007.9414,10758.549,251.5627,0,0,0
Lithuania,LTU,1997,593.3112,11203.893,6516.985,9346.793,229.31668,0,0,0
Lithuania,LTU,1998,521.22064,12937.742,5749.4897,10612.306,326.49634,0,0,0
Lithuania,LTU,1999,447.98,10305.297,5984.842,7776.095,326.43515,0,0,0
Lithuania,LTU,2000,306.6638,8149.0493,6858.5703,6680.9624,269.25418,0,0,0
Lithuania,LTU,2001,280.61957,9045.302,7188.616,9037.337,258.90277,0,0,1.7995927
Lithuania,LTU,2002,456.21072,8858.586,7329.0874,11249.893,280.96887,0,0,3.629447
Lithuania,LTU,2003,594.2229,8422.1875,8017.0703,12353.536,259.3732,0,0,6.4050465
Lithuania,LTU,2004,581.03455,9206.866,8088.331,12120.031,337.47903,0.9630793,0,5.552754
Lithuania,LTU,2005,646.91547,10120.052,8670.697,8364.551,364.67877,1.4564494,0,6.584366
Lithuania,LTU,2006,892.7525,10136.868,8730.123,7074.282,324.71765,11.2028,0,23.892834
Lithuania,LTU,2007,897.9714,10396.713,10408.91,8092.9346,346.17337,87.32525,0,52.222305
Lithuania,LTU,2008,769.7623,11275.068,9439.315,8161.6055,331.5392,108.14826,0,67.41479
Lithuania,LTU,2009,618.7705,9820.571,8020.855,9004.812,352.05768,130.84962,0,100.76646
Lithuania,LTU,2010,777.15515,10233.009,9355.897,0,453.96277,188.3105,0,148.29451
Lithuania,LTU,2011,920.4492,10113.799,10440.205,0,410.5022,406.3108,0.08553911,161.99506
Lithuania,LTU,2012,909.5138,10372.087,10331.5625,0,364.217,465.8148,1.9836588,227.96982
Lithuania,LTU,2013,1057.1086,10181.612,8508.762,0,450.58505,521.043,38.730255,377.1094
Lithuania,LTU,2014,902.03577,10065.021,8188.105,0,345.43896,554.42,63.327583,425.94687
Lithuania,LTU,2015,730.0341,11156.086,8272.383,0,304.58807,705.9718,63.86243,480.18668
Lithuania,LTU,2016,749.0911,12429.62,7465.2617,0,397.49353,994.7409,58.235996,478.48044
Lithuania,LTU,2017,814.29645,12972.406,7877.8237,0,532.28394,1205.0612,60.085175,556.2297
Lithuania,LTU,2018,877.2864,13947.474,7988.221,0,382.56735,1016.3332,76.868515,605.4894
Lithuania,LTU,2019,825.94196,13967.15,7717.753,0,305.87946,1327.8391,80.67637,596.1417
Lithuania,LTU,2020,644.36255,13089.0625,8443.067,0,265.3925,1370.4144,113.75226,664.0622
Lithuania,LTU,2021,772.4229,13233.618,7973.491,0,338.19193,1200.198,168.17049,766.5755
Lithuania,LTU,2022,759.2529,13190.46,5706.1626,0,405.0632,1319.1594,298.30237,785.6533
Lithuania,LTU,2023,482.86783,13379.4375,5485.1646,0,384.7263,2167.2686,588.28424,834.8724
Lithuania,LTU,2024,392.8265,13080.848,5952.201,0,370.8419,2993.2036,1181.0017,815.0529
Low-income countries,OWID_LIC,1965,,,,0,,,,
Low-income countries,OWID_LIC,1966,,,,0,,,,
Low-income countries,OWID_LIC,1967,,,,0,,,,
Low-income countries,OWID_LIC,1968,,,,0,,,,
Low-income countries,OWID_LIC,1969,,,,0,,,,
Low-income countries,OWID_LIC,1970,,,,0,,,,
Low-income countries,OWID_LIC,1971,,,,0,,,,
Low-income countries,OWID_LIC,1972,,,,0,,,,
Low-income countries,OWID_LIC,1973,,,,0,,,,
Low-income countries,OWID_LIC,1974,,,,0,,,,
Low-income countries,OWID_LIC,1975,,,,0,,,,
Low-income countries,OWID_LIC,1976,,,,0,,,,
Low-income countries,OWID_LIC,1977,,,,0,,,,
Low-income countries,OWID_LIC,1978,,,,0,,,,
Low-income countries,OWID_LIC,1979,,,,0,,,,
Low-income countries,OWID_LIC,1980,,,,0,,,,
Low-income countries,OWID_LIC,1981,,,,0,,,,
Low-income countries,OWID_LIC,1982,,,,0,,,,
Low-income countries,OWID_LIC,1983,,,,0,,,,
Low-income countries,OWID_LIC,1984,,,,0,,,,
Low-income countries,OWID_LIC,1985,,,,0,,,,
Low-income countries,OWID_LIC,1986,,,,0,,,,
Low-income countries,OWID_LIC,1987,,,,0,,,,
Low-income countries,OWID_LIC,1988,,,,0,,,,
Low-income countries,OWID_LIC,1989,,,,0,,,,
Low-income countries,OWID_LIC,1990,,,,0,,,,
Low-income countries,OWID_LIC,1991,,,,0,,,,
Low-income countries,OWID_LIC,1992,,,,0,,,,
Low-income countries,OWID_LIC,1993,,,,0,,,,
Low-income countries,OWID_LIC,1994,,,,0,,,,
Low-income countries,OWID_LIC,1995,,,,0,,,,
Low-income countries,OWID_LIC,1996,,,,0,,,,
Low-income countries,OWID_LIC,1997,,,,0,,,,
Low-income countries,OWID_LIC,1998,,,,0,,,,
Low-income countries,OWID_LIC,1999,,,,0,,,,
Low-income countries,OWID_LIC,2000,,,,0,,,,
Low-income countries,OWID_LIC,2001,,,,0,,,,
Low-income countries,OWID_LIC,2002,,,,0,,,,
Low-income countries,OWID_LIC,2003,,,,0,,,,
Low-income countries,OWID_LIC,2004,,,,0,,,,
Low-income countries,OWID_LIC,2005,,,,0,,,,
Low-income countries,OWID_LIC,2006,,,,0,,,,
Low-income countries,OWID_LIC,2007,,,,0,,,,
Low-income countries,OWID_LIC,2008,,,,0,,,,
Low-income countries,OWID_LIC,2009,,,,0,,,,
Low-income countries,OWID_LIC,2010,,,,0,,,,
Low-income countries,OWID_LIC,2011,,,,0,,,,
Low-income countries,OWID_LIC,2012,,,,0,,,,
Low-income countries,OWID_LIC,2013,,,,0,,,,
Low-income countries,OWID_LIC,2014,,,,0,,,,
Low-income countries,OWID_LIC,2015,,,,0,,,,
Low-income countries,OWID_LIC,2016,,,,0,,,,
Low-income countries,OWID_LIC,2017,,,,0,,,,
Low-income countries,OWID_LIC,2018,,,,0,,,,
Low-income countries,OWID_LIC,2019,,,,0,,,,
Low-income countries,OWID_LIC,2020,,,,0,,,,
Low-income countries,OWID_LIC,2021,,,,0,,,,
Low-income countries,OWID_LIC,2022,,,,0,,,,
Low-income countries,OWID_LIC,2023,,,,0,,,,
Low-income countries,OWID_LIC,2024,,,,0,,,,
Lower-middle-income countries,OWID_LMC,1965,481.7444,398.19788,19.530281,0,79.488266,0,0,0
Lower-middle-income countries,OWID_LMC,1966,466.91287,449.2317,21.469688,0,80.06935,0,0,0
Lower-middle-income countries,OWID_LMC,1967,465.18457,459.6592,24.742157,0,86.8051,0,0,0
Lower-middle-income countries,OWID_LMC,1968,471.14743,495.85284,26.945103,0,99.512184,0,0,0
Lower-middle-income countries,OWID_LMC,1969,486.56454,519.46295,32.20078,1.9726934,109.5885,0,0,0
Lower-middle-income countries,OWID_LMC,1970,450.98486,532.80347,35.17646,3.476721,113.83138,0,0,0
Lower-middle-income countries,OWID_LMC,1971,445.96985,540.4816,35.579247,2.6513267,122.875206,0,0,0
Lower-middle-income countries,OWID_LMC,1972,453.40994,557.8204,36.75997,2.859724,118.82196,0,0,0
Lower-middle-income countries,OWID_LMC,1973,441.7166,570.15607,41.37597,5.7797546,121.13675,0,0,0
Lower-middle-income countries,OWID_LMC,1974,487.29324,532.71814,46.48624,5.629494,117.52902,0,0,0
Lower-middle-income countries,OWID_LMC,1975,517.40533,544.07385,46.555927,6.4932795,133.62183,0,0,0
Lower-middle-income countries,OWID_LMC,1976,522.91394,541.2596,52.541515,7.302448,139.8564,0,0,0
Lower-middle-income countries,OWID_LMC,1977,536.27704,566.962,56.260757,4.8920126,148.99834,0,0,0.00252598
Lower-middle-income countries,OWID_LMC,1978,506.94266,589.0034,59.570805,5.3257327,177.13522,0,0,0.0073948125
Lower-middle-income countries,OWID_LMC,1979,524.2963,619.0556,68.968796,5.128893,170.47887,0,0,1.5314808
Lower-middle-income countries,OWID_LMC,1980,531.02893,625.9451,78.869965,5.264298,172.26102,0,0,4.790658
Lower-middle-income countries,OWID_LMC,1981,583.1268,643.5957,89.97459,5.343982,176.5721,0,0,8.929516
Lower-middle-income countries,OWID_LMC,1982,566.75305,663.9601,100.77696,4.666532,155.87663,0,0,8.693232
Lower-middle-income countries,OWID_LMC,1983,586.80524,682.6764,105.75875,6.4573684,149.40244,0,0,10.701901
Lower-middle-income countries,OWID_LMC,1984,601.3248,689.82465,115.188965,8.215045,161.79478,0,0,11.330339
Lower-middle-income countries,OWID_LMC,1985,628.7201,779.0519,331.72366,8.974901,165.07928,0,0,12.252507
Lower-middle-income countries,OWID_LMC,1986,659.38806,788.5662,337.58746,9.915281,160.49203,0,0,11.2089
Lower-middle-income countries,OWID_LMC,1987,704.2077,809.8091,354.22943,9.812754,159.1182,0,0,9.607059
Lower-middle-income countries,OWID_LMC,1988,734.8206,838.48456,360.889,10.6757145,170.29628,0,0,10.002679
Lower-middle-income countries,OWID_LMC,1989,771.2088,874.09656,381.6888,6.8826237,184.49635,0,0,10.661173
Lower-middle-income countries,OWID_LMC,1990,809.99854,881.5088,403.64877,11.057981,189.46735,0.049171586,0,10.831296
Lower-middle-income countries,OWID_LMC,1991,837.6148,862.06226,414.4137,9.245913,197.78699,0.17895548,0,10.436357
Lower-middle-income countries,OWID_LMC,1992,859.9527,872.28516,420.40982,10.77628,189.6415,0.13705564,0,10.142173
Lower-middle-income countries,OWID_LMC,1993,869.76514,865.61554,449.82758,10.047473,193.81256,0.14354357,0,10.085962
Lower-middle-income countries,OWID_LMC,1994,878.9474,893.0233,456.45374,8.197455,208.1615,0.2833877,0,11.167533
Lower-middle-income countries,OWID_LMC,1995,915.1334,963.2425,470.77884,11.793981,200.5624,0.71967477,0.001464226,10.924273
Lower-middle-income countries,OWID_LMC,1996,928.3997,1001.1449,488.64734,12.383649,194.16103,1.246237,0.008598729,11.636091
Lower-middle-income countries,OWID_LMC,1997,954.7176,1048.0737,485.35294,14.616654,180.83078,1.3724047,0.008418627,12.843374
Lower-middle-income countries,OWID_LMC,1998,967.44415,1076.0394,496.00293,16.002823,201.75665,1.4677316,0.008244062,15.61909
Lower-middle-income countries,OWID_LMC,1999,934.0846,1112.2709,547.72205,17.068378,200.3523,1.9477329,0.008076936,18.411291
Lower-middle-income countries,OWID_LMC,2000,986.9908,1114.2885,573.1085,21.828901,184.96632,2.2592697,0.010072885,20.98215
Lower-middle-income countries,OWID_LMC,2001,979.501,1089.6086,595.7717,26.702602,179.5485,3.1487584,0.016458903,19.322296
Lower-middle-income countries,OWID_LMC,2002,1003.95416,1086.1711,623.26465,26.318735,171.7534,3.090358,0.019569458,18.949287
Lower-middle-income countries,OWID_LMC,2003,1032.66,1068.4883,641.213,24.238184,176.95583,3.7442157,0.024806729,18.909388
Lower-middle-income countries,OWID_LMC,2004,1089.9143,1109.2375,682.48206,27.944193,210.01189,7.0017915,0.029201332,20.028574
Lower-middle-income countries,OWID_LMC,2005,1171.494,1102.296,715.9955,23.30769,204.42137,7.737401,0.033144113,18.753231
Lower-middle-income countries,OWID_LMC,2006,1176.193,1118.999,724.0263,22.662674,221.99657,11.444089,0.02303584,21.231968
